1.1642,-0.17667,3.498,0.19418,-0.51451,3.498,-0.67554,-0.52278,3.498,-1.6033,-0.52339,3.498,-2.6188,-0.52016,3.498,-3.8185,-0.51846,3.498,-4.6974,-0.51579,3.498,-5.5346,-0.33314,3.498
1.2275,-0.17906,3.6963,0.25726,-0.51391,3.6963,-0.61249,-0.52215,3.6963,-1.54,-0.5223,3.6963,-2.5557,-0.51951,3.6963,-3.7554,-0.51732,3.6963,-4.6342,-0.51508,3.6963,-5.4714,-0.33104,3.6963
1.2922,-0.17984,3.8984,0.322,-0.51629,3.8984,-0.5477,-0.5229,3.8984,-1.4754,-0.52349,3.8984,-2.4909,-0.51969,3.8984,-3.6907,-0.51845,3.8984,-4.5694,-0.51482,3.8984,-5.4066,-0.33019,3.8984
1.36,-0.17882,4.1043,0.38977,-0.51609,4.1043,-0.47999,-0.52246,4.1043,-1.4075,-0.52219,4.1043,-2.4232,-0.51964,4.1043,-3.6229,-0.51694,4.1043,-4.5018,-0.5146,4.1043,-5.3388,-0.33073,4.1043
1.4303,-0.17451,4.3153,0.46057,-0.51708,4.3153,-0.40913,-0.5226,4.3153,-1.3369,-0.52343,4.3153,-2.3524,-0.51942,4.3153,-3.5521,-0.51829,4.3153,-4.431,-0.51413,4.3153,-5.2684,-0.33435,4.3153
1.504,-0.16847,4.5316,0.53481,-0.51526,4.5316,-0.33489,-0.52187,4.5316,-1.2628,-0.52195,4.5316,-2.2782,-0.51949,4.5316,-3.4778,-0.51693,4.5316,-4.357,-0.51476,4.5316,-5.1943,-0.33864,4.5316
1.5795,-0.16208,4.7537,0.61104,-0.51486,4.7537,-0.25866,-0.5217,4.7537,-1.1868,-0.52294,4.7537,-2.2021,-0.51954,4.7537,-3.4016,-0.51843,4.7537,-4.281,-0.51466,4.7537,-5.1185,-0.34347,4.7537
1.6579,-0.15795,4.9818,0.68978,-0.51232,4.9818,-0.17986,-0.52048,4.9818,-1.1079,-0.52168,4.9818,-2.1232,-0.51906,4.9818,-3.3226,-0.51759,4.9818,-4.2022,-0.51519,4.9818,-5.04,-0.34732,4.9818
1.7373,-0.15698,5.2167,0.76935,-0.51248,5.2167,-0.10025,-0.52113,5.2167,-1.0284,-0.52188,5.2167,-2.0438,-0.51998,5.2167,-3.2432,-0.518,5.2167,-4.1228,-0.51562,5.2167,-4.9604,-0.3479,5.2167
1.8185,-0.15891,5.4562,0.85028,-0.51078,5.4562,-0.019324,-0.51934,5.4562,-0.94736,-0.52185,5.4562,-1.9627,-0.51827,5.4562,-3.1622,-0.51837,5.4562,-4.0417,-0.51485,5.4562,-4.8794,-0.34679,5.4562
